"ID","code_country","code_plot","latitude","longitude","lat","lon"
10699,72,569,392100,290400,67940700000000,435814100000000
10700,72,582,411300,285800,66533800000000,456544800000000
10701,72,588,363700,292400,71493600000000,405606500000000
10702,72,589,364600,292300,71393400000000,407202400000000
10703,72,590,365400,292300,71293100000000,408797800000000
10704,72,591,370300,292300,71194900000000,410393500000000
10705,72,592,371200,292200,71091300000000,411989100000000
10706,72,596,374600,292000,70683800000000,418371400000000
10707,72,597,375500,292000,70578500000000,419966900000000
10708,72,600,382100,291900,70270900000000,424753300000000
10709,72,604,385500,291700,69852700000000,431134600000000
10710,72,605,390400,291600,69747400000000,432729900000000
10711,72,608,393000,291500,69429400000000,437515400000000
10712,72,609,393800,291500,69322700000000,439110600000000
10713,72,610,394700,291400,69218800000000,440702700000000
10714,72,615,403000,291200,68746300000000,448679400000000
10715,72,619,410500,291000,68238600000000,455060300000000
10716,72,624,362000,293500,73288700000000,402514100000000
10717,72,625,362900,293500,73189300000000,404110200000000
10718,72,626,363700,293400,73089500000000,405706200000000
10719,72,627,364600,293400,72989400000000,407302300000000
10720,72,628,365500,293400,72889000000000,408898400000000
10721,72,629,370300,293300,72797900000000,410491600000000
10722,72,630,371200,293300,72687100000000,412090400000000
10723,72,633,373800,293200,72381900000000,416878200000000
10724,72,641,384700,292800,71553200000000,429644200000000
10725,72,642,385600,292800,71448200000000,431239800000000
10726,72,644,391300,292700,71237100000000,434430900000000
10727,72,649,395600,292500,70700800000000,442407700000000
10728,72,652,402200,292400,70379000000000,447194600000000
10729,72,657,410500,292100,69833600000000,455170300000000
10730,72,661,362000,294600,74885000000000,402613300000000
10731,72,662,362900,294600,74785500000000,404209800000000
10732,72,664,364600,294500,74585600000000,407402600000000
10733,72,673,380400,294100,73669600000000,421768900000000
10734,72,678,384700,293900,73149000000000,429749100000000
10735,72,679,385600,293900,73043900000000,431345000000000
10736,72,682,392200,293800,72731400000000,436131000000000
10737,72,683,393000,293700,72620300000000,437728500000000
10738,72,684,393900,293700,72513600000000,439324300000000
10739,72,686,395600,293600,72298800000000,442514500000000
10740,72,690,403100,293400,71866000000000,448897000000000
10741,72,691,403900,293400,71757700000000,450493900000000
10742,72,693,405700,293300,71538800000000,453685000000000
10743,72,698,362100,295700,76481600000000,402712600000000
10744,72,712,382200,295200,75058600000000,425065000000000
10745,72,713,383000,295100,74954400000000,426661400000000
10746,72,716,385600,295000,74640000000000,431450300000000
10747,72,721,393900,294800,74109600000000,439431200000000
10748,72,722,394800,294800,74001400000000,441029000000000
10749,72,723,395700,294700,73894400000000,442621500000000
10750,72,724,400500,294700,73787400000000,444217200000000
10751,72,725,401400,294700,73678100000000,445812700000000
10752,72,726,402300,294600,73568900000000,447408300000000
10753,72,728,404000,294500,73353400000000,450603000000000
10754,72,740,370400,300600,24236800000000,410740000000000
10755,72,748,381300,300300,24236800000000,423540000000000
10756,72,749,382200,300300,24236800000000,425140000000000
10757,72,751,383900,300200,24236800000000,428340000000000
10758,72,755,391400,3e+05,24236800000000,434740000000000
10759,72,756,392200,3e+05,24229700000000,436330700000000
10760,72,757,393100,3e+05,24236800000000,437940000000000
10761,72,761,400600,295800,75388700000000,444330900000000
10762,72,762,401400,295800,75273800000000,445923200000000
10763,72,763,402300,295700,75165900000000,447518900000000
10764,72,764,403100,295700,75058400000000,449116000000000
10765,72,768,410600,295500,74620500000000,455500600000000
10766,72,772,362100,301800,25836800000000,402740000000000
10767,72,773,363000,301800,25836800000000,404340000000000
10768,72,774,363800,301700,25836800000000,405940000000000
10769,72,779,372200,301600,25836800000000,413940000000000
10770,72,780,373000,301500,25836800000000,415540000000000
10771,72,788,383900,301300,25836800000000,428340000000000
10772,72,790,385700,301200,25836800000000,431540000000000
10773,72,793,392300,301100,25836800000000,436340000000000
10774,72,798,400600,300900,25835200000000,444340200000000
10775,72,800,402300,300900,25836000000000,447546900000000
10776,72,801,403200,300800,25836800000000,449140000000000
10777,72,802,404000,300800,25836800000000,450740000000000
10778,72,803,404900,300800,25836800000000,452340000000000
10779,72,809,363000,302800,27436800000000,404340000000000
10780,72,811,364700,302800,27436600000000,407534100000000
10781,72,812,365600,302700,27436800000000,409140000000000
10782,72,813,370500,302700,27436800000000,410740000000000
10783,72,818,374800,302600,27436800000000,418740000000000
10784,72,819,375600,302500,27436800000000,420340000000000
10785,72,828,391400,302300,27436800000000,434740000000000
10786,72,829,392300,302200,27436800000000,436340000000000
10787,72,830,393200,302200,27436800000000,437937500000000
10788,72,831,394000,302200,27436800000000,439540000000000
10789,72,835,401500,302000,27437900000000,445939000000000
10790,72,837,403200,302000,27436800000000,449140000000000
10791,72,840,405800,301900,27436800000000,453940000000000
10792,72,849,371300,303800,29036800000000,412340000000000
10793,72,850,372200,303700,29036800000000,413940000000000
10794,72,851,373100,303700,29036000000000,415539000000000
10795,72,852,373900,303700,29036300000000,417140000000000
10796,72,854,375700,303600,29038200000000,420342400000000
10797,72,862,390600,303400,29036800000000,433140000000000
10798,72,864,392300,303300,29036800000000,436340000000000
10799,72,865,393200,303300,29036800000000,437940000000000
10800,72,868,395800,303200,29036800000000,442740000000000
10801,72,871,402400,303100,29036800000000,447540000000000
10802,72,872,403200,303100,29036800000000,449140000000000
10803,72,882,372200,304800,30636800000000,413940000000000
10804,72,883,373100,304800,30641100000000,415540000000000
10805,72,884,374000,304800,30636800000000,417140000000000
10806,72,887,380600,304700,30636800000000,421940000000000
10807,72,893,385700,304500,30636800000000,431540000000000
10808,72,896,392300,304500,30636800000000,436340000000000
10809,72,900,395800,304300,30636800000000,442740000000000
10810,72,901,400700,304300,30636800000000,444340000000000
10811,72,902,401500,304300,30636800000000,445940000000000
10812,72,903,402400,304300,30636800000000,447540000000000
10813,72,904,403200,304200,30640000000000,449137400000000
10814,72,906,405000,304200,30636800000000,452340000000000
10815,72,907,405800,304100,30636800000000,453940000000000
10816,72,912,370500,310000,32236800000000,410740000000000
10817,72,913,371400,305900,32231800000000,412343200000000
10818,72,917,374800,305800,32236800000000,418740000000000
10819,72,926,390600,305600,32236800000000,433140000000000
10820,72,932,395800,305500,32235400000000,442740000000000
10821,72,934,401500,305400,32236800000000,445940000000000
10822,72,935,402400,305400,32236800000000,447540000000000
10823,72,936,403300,305400,32236800000000,449140000000000
10824,72,945,371400,311000,33836800000000,412340000000000
10825,72,947,373100,311000,33828600000000,415540000000000
10826,72,948,374000,311000,33836800000000,417140000000000
10827,72,950,375700,310900,33837200000000,420337300000000
10828,72,964,395800,310600,33836800000000,442740000000000
10829,72,965,400700,310600,33836800000000,444340000000000
10830,72,966,401600,310500,33836800000000,445940000000000
10831,72,967,402400,310500,33836800000000,447540000000000
10832,72,968,403300,310500,33836800000000,449140000000000
10833,72,969,404200,310500,33836800000000,450740000000000
10834,72,975,365700,312100,35436800000000,409140000000000
10835,72,976,370600,312100,35439700000000,410737800000000
10836,72,980,374000,312000,35431900000000,417126300000000
10837,72,981,374900,312000,35436800000000,418740000000000
10838,72,984,381500,312000,35436800000000,423540000000000
10839,72,996,395900,311700,35436800000000,442740000000000
10840,72,997,400700,311700,35436800000000,444340000000000
10841,72,998,401600,311700,35436800000000,445940000000000
10842,72,999,402400,311700,35436800000000,447540000000000
10843,72,1001,404200,311600,35436800000000,450740000000000
10844,72,1009,370600,313200,37036800000000,410740000000000
10845,72,1012,373200,313100,37036800000000,415540000000000
10846,72,1031,401600,312800,37036800000000,445940000000000
10847,72,1032,402500,312800,37036800000000,447540000000000
10848,72,1033,403300,312800,37036800000000,449140000000000
10849,72,1035,405100,312700,37036800000000,452340000000000
10850,72,1036,405900,312700,37036800000000,453940000000000
10851,72,1038,411600,312700,37036800000000,457140000000000
10852,72,1040,364000,314300,38636800000000,405940000000000
10853,72,1041,364900,314300,38636800000000,407540000000000
10854,72,1042,365700,314300,38636800000000,409140000000000
10855,72,1043,370600,314300,38636800000000,410740000000000
10856,72,1044,371400,314300,38636600000000,412337500000000
10857,72,1045,372300,314200,38636800000000,413940000000000
10858,72,1046,373200,314200,38632200000000,415528600000000
10859,72,1049,375800,314200,38636800000000,420340000000000
10860,72,1065,401600,313900,38636800000000,445940000000000
10861,72,1066,402500,313900,38636800000000,447540000000000
10862,72,1067,403300,313900,38636800000000,449140000000000
10863,72,1069,405100,313900,38636800000000,452344000000000
10864,72,1077,364900,315400,40236800000000,407540000000000
10865,72,1080,371500,315300,40236800000000,412340000000000
10866,72,1082,373200,315300,40236800000000,415540000000000
10867,72,1084,374900,315300,40236800000000,418740000000000
10868,72,1102,402500,315000,40237000000000,447539600000000
10869,72,1103,403400,315000,40236800000000,449140000000000
10870,72,1104,404200,315000,40236800000000,450740000000000
10871,72,1105,405100,315000,40236800000000,452340000000000
10872,72,1106,405900,315000,40236800000000,453940000000000
10873,72,1107,410800,315000,40236800000000,455540000000000
10874,72,1108,411700,315000,40233800000000,457142900000000
10875,72,1115,364900,320500,41836800000000,407540000000000
10876,72,1118,371500,320400,41836800000000,412342000000000
10877,72,1120,373200,320400,41836800000000,415540000000000
10878,72,1121,374100,320400,41836800000000,417140000000000
10879,72,1124,380700,320400,41836800000000,421940000000000
10880,72,1140,402500,320200,41836800000000,447540000000000
10881,72,1143,405100,320100,41836800000000,452340000000000
10882,72,1144,410000,320100,41836800000000,453940000000000
10883,72,1145,410800,320100,41836800000000,455540000000000
10884,72,1147,412500,320100,41836800000000,458740000000000
10885,72,1151,362300,321600,43436800000000,402740000000000
10886,72,1152,363100,321600,43439200000000,404339800000000
10887,72,1163,380700,321500,43436800000000,421940000000000
10888,72,1179,402500,321300,43436300000000,447538700000000
10889,72,1180,403400,321300,43436800000000,449140000000000
10890,72,1182,405100,321300,43436800000000,452340000000000
10891,72,1184,410800,321300,43436800000000,455540000000000
10892,72,1185,411700,321200,43436800000000,457140000000000
10893,72,1191,361400,322600,45037200000000,401144600000000
10894,72,1192,362300,322600,45036800000000,402740000000000
10895,72,1194,364000,322600,45036800000000,405940000000000
10896,72,1195,364900,322600,45044200000000,407536200000000
10897,72,1198,371500,322600,45036800000000,412340000000000
10898,72,1222,404200,322400,45036800000000,450740000000000
10899,72,1223,405100,322400,45036800000000,452340000000000
10900,72,1224,410000,322400,45036800000000,453940000000000
10901,72,1225,410800,322400,45035200000000,455541600000000
10902,72,1226,411700,322400,45036800000000,457140000000000
10903,72,1229,414300,322400,45040400000000,461940100000000
10904,72,1231,360600,323700,46628200000000,399540700000000
10905,72,1234,363200,323700,46636800000000,404340000000000
10906,72,1237,365800,323700,46636800000000,409140000000000
10907,72,1238,370600,323700,46642000000000,410739800000000
10908,72,1239,371500,323700,46636800000000,412340000000000
10909,72,1260,401700,323600,46636800000000,445930000000000
10910,72,1261,402500,323600,46636800000000,447540000000000
10911,72,1262,403400,323600,46637100000000,449137500000000
10912,72,1263,404200,323600,46636800000000,450740000000000
10913,72,1267,411700,323500,46636800000000,457140000000000
10914,72,1273,360600,324800,48236800000000,399540000000000
10915,72,1274,361400,324800,48236800000000,401140000000000
10916,72,1275,362300,324800,48236800000000,402740000000000
10917,72,1276,363200,324800,48236800000000,404340000000000
10918,72,1281,371500,324800,48236800000000,412340000000000
10919,72,1299,395100,324700,48236800000000,441140000000000
10920,72,1302,401700,324700,48236800000000,445940000000000
10921,72,1307,410000,324700,48236800000000,453940000000000
10922,72,1308,410800,324700,48236800000000,455540000000000
10923,72,1311,413400,324700,48236800000000,460340000000000
10924,72,1315,360600,325800,49842100000000,399538500000000
10925,72,1349,410000,325800,49836800000000,453940000000000
10926,72,1353,413400,325800,49836800000000,460340000000000
10927,72,1354,414300,325800,49836800000000,461940000000000
10928,72,1360,363200,330900,51436800000000,404340000000000
10929,72,1391,410000,331000,51436800000000,453940000000000
10930,72,1392,410800,331000,51436800000000,455540000000000
10931,72,1393,411700,331000,51436800000000,457140000000000
10932,72,1394,412600,331000,51436800000000,458740000000000
10933,72,1395,413400,331000,51436800000000,460340000000000
10934,72,1396,414300,331000,51436800000000,461940000000000
10935,72,1397,415200,331000,51436400000000,463537700000000
10936,72,1401,361400,332000,53041300000000,401137800000000
10937,72,1403,363200,332000,53036800000000,404340000000000
10938,72,1405,364900,332000,53036800000000,407540000000000
10939,72,1425,394200,332100,53036800000000,439540000000000
10940,72,1428,400800,332100,53043800000000,444332900000000
10941,72,1431,403400,332100,53036800000000,449140000000000
10942,72,1435,410800,332100,53036800000000,455540000000000
10943,72,1436,411700,332100,53036800000000,457140000000000
10944,72,1437,412600,332100,53035700000000,458740000000000
10945,72,1438,413400,332100,53036800000000,460340000000000
10946,72,1439,414300,332100,53036800000000,461940000000000
10947,72,1440,415200,332100,53036800000000,463540000000000
10948,72,1444,361400,333000,54636800000000,401140000000000
10949,72,1445,362300,333100,54636800000000,402740000000000
10950,72,1447,364000,333100,54636800000000,405940000000000
10951,72,1475,404200,333200,54636800000000,450740000000000
10952,72,1476,405100,333200,54630300000000,452338800000000
10953,72,1477,410000,333300,54636800000000,453945000000000
10954,72,1478,410800,333300,54636800000000,455540000000000
10955,72,1479,411700,333300,54636800000000,457140000000000
10956,72,1480,412600,333300,54636800000000,458740000000000
10957,72,1481,413400,333300,54636800000000,460340000000000
10958,72,1482,414300,333300,54636800000000,461940000000000
10959,72,1483,415200,333300,54636800000000,463540000000000
10960,72,1486,361400,334100,56236800000000,401140000000000
10961,72,1487,362300,334100,56239200000000,402739800000000
10962,72,1489,364000,334100,56233000000000,405933700000000
10963,72,1518,405100,334400,56236800000000,452340000000000
10964,72,1520,410800,334400,56236800000000,455504000000000
10965,72,1521,411700,334400,56236800000000,457140000000000
10966,72,1522,412600,334400,56238900000000,458742400000000
10967,72,1523,413400,334400,56243200000000,460334000000000
10968,72,1525,415200,334500,56236800000000,463540000000000
10969,72,1529,362300,335200,57841800000000,402744900000000
10970,72,1530,363100,335200,57836800000000,404340000000000
10971,72,1531,364000,335200,57836800000000,405940000000000
10972,72,1560,405100,335500,57837200000000,452339000000000
10973,72,1563,411700,335600,57836800000000,457140000000000
10974,72,1565,413400,335600,57836800000000,460340000000000
10975,72,1566,414300,335600,57836800000000,461940000000000
10976,72,1567,415100,335600,57836800000000,463540000000000
10977,72,1572,364000,340300,59437800000000,405942600000000
10978,72,1573,364900,340300,59436800000000,407540000000000
10979,72,1591,392400,340500,59436800000000,436340000000000
10980,72,1600,404200,340700,59436800000000,450740000000000
10981,72,1601,405100,340700,59436800000000,452340000000000
10982,72,1605,412500,340700,59434900000000,458737400000000
10983,72,1608,415100,340800,59436800000000,463540000000000
10984,72,1612,364000,341400,61036800000000,405940000000000
10985,72,1613,364900,341400,61036800000000,407540000000000
10986,72,1640,404200,341800,61036800000000,450735000000000
10987,72,1641,405100,341800,61036800000000,452340000000000
10988,72,1643,410800,341800,61036800000000,455540000000000
10989,72,1645,412500,341900,61036800000000,458740000000000
10990,72,1648,415100,341900,61036800000000,463550000000000
10991,72,1653,364800,342500,62636800000000,407537500000000
10992,72,1654,365700,342500,62642000000000,409139700000000
10993,72,1655,370600,342500,62636800000000,410740000000000
10994,72,1678,402500,342900,62636800000000,447540000000000
10995,72,1683,410800,343000,62636800000000,455540000000000
10996,72,1684,411700,343000,62636800000000,457140000000000
10997,72,1685,412500,343000,62636800000000,458740000000000
10998,72,1686,413400,343000,62636800000000,460340000000000
10999,72,1687,414200,343100,62636800000000,461940000000000
11000,72,1688,415100,343100,62607900000000,463429200000000
11001,72,1694,370600,343600,64236900000000,410740600000000
11002,72,1695,371400,343600,64234000000000,412344500000000
11003,72,1718,403300,344000,64236800000000,449140000000000
11004,72,1720,405000,344100,64236800000000,452340000000000
11005,72,1721,405900,344100,64236800000000,453940000000000
11006,72,1722,410800,344100,64236800000000,455540000000000
11007,72,1723,411600,344100,64236800000000,457140000000000
11008,72,1724,412500,344200,64236800000000,458740000000000
11009,72,1725,413400,344200,64241000000000,460331900000000
11010,72,1726,414200,344200,64236800000000,461940000000000
11011,72,1734,372300,344700,65840100000000,413939000000000
11012,72,1735,373100,344700,65836800000000,415540000000000
11013,72,1760,410800,345300,65836800000000,455540000000000
11014,72,1762,412500,345300,65836800000000,458740000000000
11015,72,1763,413300,345400,65846800000000,460340000000000
11016,72,1764,414200,345400,65835600000000,461938000000000
11017,72,1766,415900,345400,65836800000000,465140000000000
11018,72,1772,371400,345700,67436800000000,412340000000000
11019,72,1773,372300,345800,67436800000000,413940000000000
11020,72,1793,401600,350200,67431000000000,445939100000000
11021,72,1796,404100,350300,67436800000000,450740000000000
11022,72,1798,405900,350400,67436800000000,453940000000000
11023,72,1799,410700,350400,67436800000000,455540000000000
11024,72,1800,411600,350400,67436800000000,457140000000000
11025,72,1801,412500,350500,67436800000000,458740000000000
11026,72,1802,413300,350500,67436800000000,460345000000000
11027,72,1803,414200,350500,67436800000000,461940000000000
11028,72,1812,372200,350900,69036800000000,413940000000000
11029,72,1813,373100,350900,69036800000000,413939000000000
11030,72,1833,402400,351400,69039000000000,447546900000000
11031,72,1839,411600,351600,69036800000000,457140000000000
11032,72,1840,412400,351600,69037800000000,458745000000000
11033,72,1841,413300,351600,69026800000000,460333000000000
11034,72,1850,372200,351900,70636800000000,413940000000000
11035,72,1851,373100,352000,70636800000000,415540000000000
11036,72,1853,374800,352000,70636800000000,418740000000000
11037,72,1871,402400,352500,70636300000000,447538000000000
11038,72,1875,405800,352700,70636800000000,453940000000000
11039,72,1888,370500,353000,72236800000000,410740000000000
11040,72,1892,373900,353100,72236800000000,417140000000000
11041,72,1893,374800,353100,72236800000000,418740000000000
11042,72,1899,384000,353300,72236500000000,428339100000000
11043,72,1909,400600,353600,72236800000000,444340000000000
11044,72,1911,402300,353700,72236800000000,447540000000000
11045,72,1916,410700,353800,72236800000000,455540000000000
11046,72,1918,412400,353900,72236800000000,458740000000000
11047,72,1944,392300,354600,73836400000000,436338500000000
11048,72,1945,393100,354600,73835100000000,437937200000000
11049,72,1949,400600,354700,73836800000000,444340000000000
11050,72,1952,403200,354800,73836800000000,449140000000000
11051,72,1957,411500,355000,73836800000000,457140000000000
11052,72,1958,412400,355100,73836800000000,458740000000000
11053,72,1972,373000,355200,75436800000000,415540000000000
11054,72,1973,373900,355200,75436800000000,417140000000000
11055,72,1974,374700,355300,75436800000000,418740000000000
11056,72,1975,375600,355300,75443800000000,420340000000000
11057,72,1986,393100,355700,75436700000000,437938900000000
11058,72,1990,400600,355900,75435900000000,444338600000000
11059,72,1996,405700,360100,24943900000000,453926900000000
11060,72,1997,410600,360100,25053900000000,455523100000000
11061,72,1998,411500,360200,25164200000000,457118700000000
11062,72,1999,412300,360200,25274800000000,458715300000000
11063,72,2006,361200,360000,23093500000000,401136700000000
11064,72,2016,373800,360300,24100000000000,417103600000000
11065,72,2017,374700,360400,24202500000000,418700200000000
11066,72,2018,375600,360400,24305300000000,420296700000000
11067,72,2030,393900,360900,25563000000000,439450000000000
11068,72,2032,395700,360900,25779300000000,442645200000000
11069,72,2035,402300,361100,26103400000000,447433400000000
11070,72,2036,403100,361100,26212100000000,449029400000000
11071,72,2037,404000,361100,26321000000000,450625300000000
11072,72,2039,405700,361200,26543600000000,453819100000000
11073,72,2040,410600,361300,26649900000000,455413000000000
11074,72,2047,355400,361000,24492800000000,397843100000000
11075,72,2050,362000,361100,24789300000000,402633600000000
11076,72,2056,371200,361300,25391000000000,412212300000000
11077,72,2059,373800,361400,25696400000000,417001200000000
11078,72,2062,380400,361500,26004800000000,421789900000000
11079,72,2064,382100,361600,26212000000000,424982200000000
11080,72,2072,393000,361900,27053500000000,437749800000000
11081,72,2073,393900,362000,27160500000000,439345400000000
11082,72,2075,395600,362100,27374300000000,442536500000000
11083,72,2077,401400,362100,27590900000000,445729100000000
11084,72,2078,402200,362200,27699200000000,447324900000000
11085,72,2082,405700,362400,28135700000000,453707400000000
11086,72,2083,410500,362400,28245600000000,455302900000000
11087,72,2095,370300,362400,26884800000000,410512700000000
11088,72,2097,372100,362400,27084800000000,413704400000000
11089,72,2098,372900,362500,27190500000000,415303100000000
11090,72,2099,373800,362500,27291400000000,416899600000000
11091,72,2101,375500,362600,27496600000000,420090100000000
11092,72,2102,380400,362600,27601400000000,421685400000000
11093,72,2119,403100,363400,29403400000000,448811800000000
11094,72,2122,405600,363500,29731100000000,453597600000000
11095,72,2138,373800,363600,28879000000000,416801100000000
11096,72,2140,375500,363700,29094500000000,419989200000000
11097,72,2141,380300,363700,29196200000000,421581400000000
11098,72,2159,403900,364500,31107400000000,450298000000000
11099,72,2160,404700,364600,31221900000000,451895400000000
11100,72,2161,405600,364600,31326200000000,453487900000000
11101,72,2172,365400,364500,29976500000000,408716000000000
11102,72,2177,373700,364700,30483800000000,416694500000000
11103,72,2178,374600,364700,30586400000000,418290000000000
11104,72,2211,372800,365700,31976400000000,414998800000000
11105,72,2232,402900,370800,34187900000000,448485600000000
11106,72,2234,404700,370900,34405900000000,451674200000000
11107,72,2268,403800,371900,35890900000000,449970900000000
11108,72,2277,370200,371700,34862300000000,410010700000000
11109,72,2300,402000,373000,37267600000000,446674500000000
11110,72,2301,402900,373000,37376000000000,448268300000000
11111,72,2349,374400,374200,38558300000000,417777500000000
11112,72,2350,375200,374200,38660800000000,419371100000000
11113,72,2351,380100,374300,38759700000000,420949400000000
11114,72,2367,401900,375200,40454500000000,446458000000000
11115,72,2371,405400,375500,40890000000000,452830200000000
11116,72,2387,382600,375500,40664900000000,425620400000000
11117,72,2400,401900,380300,42047400000000,446349700000000
11118,72,2403,404400,380500,42373500000000,451128000000000
11119,72,2414,375200,380400,41847300000000,419165600000000
11120,72,2421,385200,380800,42574100000000,430315400000000
11121,72,2422,390100,380900,42677300000000,431900700000000
11122,72,2445,375100,381500,43436500000000,419065000000000
11123,72,2455,391700,382100,44483000000000,434987500000000
11124,72,2458,394300,382300,44802200000000,439764400000000
11125,72,2464,403500,382700,45449400000000,449317600000000
11126,72,2493,401700,383700,46827000000000,446019000000000
11127,72,2495,403400,383900,47038000000000,449213300000000
11128,72,2496,404300,383900,47150300000000,450800500000000
11129,72,2508,375900,383700,46726800000000,420458000000000
11130,72,2515,385900,384200,47453900000000,431574900000000
11131,72,2524,401600,384800,48416100000000,445916900000000
11132,72,2527,404200,385100,48741900000000,450691400000000
11133,72,2539,375800,384800,48319000000000,420346700000000
11134,72,2540,380700,384900,48423600000000,421926600000000
11135,72,2557,403300,390100,50224300000000,448991200000000
11136,72,2558,404200,390200,50335700000000,450582400000000
11137,72,2560,405900,390300,50549200000000,453764000000000
11138,72,2574,381500,390000,50117500000000,423504400000000
11139,72,2575,382300,390100,50223400000000,424996500000000
11140,72,2590,403200,391200,51815300000000,448882500000000
11141,72,2591,404100,391300,51932100000000,450480000000000
11142,72,2592,405000,391400,52033100000000,452064000000000
11143,72,2606,380600,391000,51604500000000,421731800000000
11144,72,2613,390600,391600,52333000000000,432850000000000
11145,72,2623,403200,392400,53406000000000,448773700000000
11146,72,2624,404000,392400,53514900000000,450364300000000
11147,72,2626,405800,392600,53733600000000,453545300000000
11148,72,2654,402300,393400,54887900000000,447074800000000
11149,72,2655,403100,393500,54996400000000,448662500000000
11150,72,2689,404800,394800,56804500000000,451736100000000
11151,72,2690,405600,394900,56913900000000,453326000000000
11152,72,2736,383800,395700,58378600000000,427659800000000
11153,72,2751,404600,401000,59983600000000,451517600000000
11154,72,2812,404500,403300,63161400000000,451299000000000
11155,72,2845,405300,404500,64859300000000,452778100000000
11156,72,2862,385200,404300,64943400000000,430418500000000
11157,72,2863,390000,404400,65045800000000,432005400000000
11158,72,2866,392600,404700,65368100000000,436790900000000
11159,72,2876,405200,405700,66447400000000,452668600000000
11160,72,2885,373400,404600,65601100000000,416038300000000
11161,72,2907,404300,410700,67925900000000,450971500000000
11162,72,2917,372500,405500,66960800000000,414347400000000
11163,72,2939,403300,411700,69404400000000,449274900000000
11164,72,2940,404200,411800,69513500000000,450859200000000
11165,72,2942,405900,412000,69732400000000,454036900000000
11166,72,2973,404100,412900,71100600000000,450753100000000
11167,72,2974,405000,413000,71209200000000,452337900000000
11168,72,2975,405800,413200,71319600000000,453927100000000
11169,72,2978,412400,413500,71650400000000,458688000000000
11170,72,3005,403200,413900,72578500000000,449057200000000
11171,72,3009,410600,414400,73016400000000,455404000000000
11172,72,3010,411400,414500,73126600000000,456990600000000
11173,72,3042,410500,415500,74602900000000,455293900000000
11174,72,3043,411300,415600,74713200000000,456880200000000
11175,72,3073,403800,420300,25126000000000,450391900000000
11176,72,3076,410400,420700,25779900000000,455116000000000
11177,72,3077,411300,420800,25999100000000,456690400000000
11178,72,3108,404600,421500,26917800000000,451749100000000
11179,72,3111,411200,421900,27575300000000,456471000000000
11180,72,3140,403700,422500,28274500000000,449958100000000
11181,72,3141,404500,422700,28490900000000,451528600000000
11182,72,3143,410200,422900,28927800000000,454678400000000
11183,72,3171,401900,423400,29415700000000,446595200000000
11184,72,3190,381000,422800,27827100000000,422762900000000
11185,72,3192,382700,423000,28240000000000,425910800000000
11186,72,3205,401800,424500,30988500000000,446379800000000
11187,72,78,411500,262900,NA,NA
11188,72,391,412800,275900,NA,NA
11189,72,392,413600,275900,NA,NA
11190,72,469,412000,282300,NA,NA
11191,72,694,410500,293300,NA,NA
11192,72,731,410600,294400,NA,NA
11193,72,2484,390000,383100,NA,NA
11194,72,2543,383300,385100,NA,NA
11195,72,2544,384100,385100,NA,NA
11196,72,3007,404900,414200,NA,NA
11197,80,1,432600,190900,5693880,4811190
11198,80,2,431700,190900,6594000,4795000
11199,80,3,431700,192100,6610350,4795000
11200,80,4,430900,184500,6562000,4779000
11201,80,5,430900,185600,6576482,4780047
11202,80,6,430900,190700,6592300,4780010
11203,80,7,430800,192000,6609900,4779000
11204,80,8,430800,193200,6626400,4778800
11205,80,9,430800,194400,6642000,4779150
11206,80,10,430000,183300,6546000,4763000
11207,80,11,430000,184500,6562650,4763000
11208,80,12,430000,185700,6578000,4763100
11209,80,13,430000,190800,6594000,4763000
11210,80,14,430000,192200,6612000,4764000
11211,80,15,430000,193200,6626000,4763000
11212,80,16,425900,194400,6641940,4763000
11213,80,17,425900,195500,6658000,4763000
11214,80,18,425100,183300,6546000,4747000
11215,80,19,425100,184500,6562000,4747000
11216,80,20,425100,185600,6578000,4747000
11217,80,21,425100,190600,6591000,4747100
11218,80,22,425100,192000,6610000,4747000
11219,80,23,425100,193200,6626000,4747000
11220,80,24,425100,194300,6642000,4747000
11221,80,25,425100,195500,6658000,4747000
11222,80,26,425000,200700,6674000,4746570
11223,80,27,425000,201900,6690000,4747000
11224,80,28,424300,184500,6562000,4731000
11225,80,29,424300,185600,6578000,4731000
11226,80,30,424300,190900,6594600,4731250
11227,80,31,424200,192000,6610000,4731000
11228,80,32,424200,193200,6626000,4731000
11229,80,33,424200,194300,6642000,4731000
11230,80,34,424200,195500,6658000,4731000
11231,80,35,423400,183300,6546900,4715350
11232,80,36,423300,184200,6558700,4713500
11233,80,37,423400,185600,6578000,4715000
11234,80,38,423500,190500,6589989,4716502
11235,80,39,423400,192000,6610700,4714550
11236,80,40,423400,192900,6623300,4716400
11237,80,41,423300,195500,6658000,4715000
11238,80,42,422500,183300,6546762,4698544
11239,80,43,422500,184400,6561982,4698006
11240,80,44,422500,185600,6578000,4699000
11241,80,45,422500,190800,6594000,4699000
11242,80,46,422600,192100,6612300,4700400
11243,80,47,421700,185600,6578243,4682967
11244,80,48,420800,190800,6594094,4667044
11245,80,49,415900,191800,6608600,4651150
11246,95,2101,274400,-175800,NA,NA
11247,95,2102,284700,-175000,NA,NA
11248,95,2103,283800,-175000,NA,NA
11249,95,2104,282900,-175000,NA,NA
11250,95,2105,280800,-171500,NA,NA
11251,95,2106,281900,-165000,NA,NA
11252,95,2107,281900,-164100,NA,NA
11253,95,2108,281900,-163100,NA,NA
11254,95,2109,281000,-164100,NA,NA
